filename,path,md5sum
MSK_DETFOO_B09.gml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/GRANULE\L1C_T20MQA_A023073_20191122T142731\QI_DATA\MSK_DETFOO_B09.gml,1558d16f9515b2f6f6f4c3d1bafd0e0d
MSK_DETFOO_B10.gml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/GRANULE\L1C_T20MQA_A023073_20191122T142731\QI_DATA\MSK_DETFOO_B10.gml,3318822f93374626cd021553826c759c
MSK_DETFOO_B11.gml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/GRANULE\L1C_T20MQA_A023073_20191122T142731\QI_DATA\MSK_DETFOO_B11.gml,4a869daa2978dd678ca5e98bec2bf91d
MSK_DETFOO_B12.gml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/GRANULE\L1C_T20MQA_A023073_20191122T142731\QI_DATA\MSK_DETFOO_B12.gml,8c45ddd0f58653b1d49c22b33e5b7f6b
MSK_DETFOO_B8A.gml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/GRANULE\L1C_T20MQA_A023073_20191122T142731\QI_DATA\MSK_DETFOO_B8A.gml,c7388d99e963074c2445c2c091092338
MSK_NODATA_B01.gml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/GRANULE\L1C_T20MQA_A023073_20191122T142731\QI_DATA\MSK_NODATA_B01.gml,5dbd0b12f085cf1cba88dd8a34993353
MSK_NODATA_B02.gml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/GRANULE\L1C_T20MQA_A023073_20191122T142731\QI_DATA\MSK_NODATA_B02.gml,b2c930f02880fe387d65f43ac65bcfbf
MSK_NODATA_B03.gml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/GRANULE\L1C_T20MQA_A023073_20191122T142731\QI_DATA\MSK_NODATA_B03.gml,88c06840dca5cae1ee8baac4e4246727
MSK_NODATA_B04.gml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/GRANULE\L1C_T20MQA_A023073_20191122T142731\QI_DATA\MSK_NODATA_B04.gml,2b1ebb80ea5219801a690fe69e60bdce
MSK_NODATA_B05.gml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/GRANULE\L1C_T20MQA_A023073_20191122T142731\QI_DATA\MSK_NODATA_B05.gml,7e802db7d8acc5dd24161888b68ef4e6
MSK_NODATA_B06.gml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/GRANULE\L1C_T20MQA_A023073_20191122T142731\QI_DATA\MSK_NODATA_B06.gml,e6843bdb17811efdfdfd8d5257248ba1
MSK_NODATA_B07.gml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/GRANULE\L1C_T20MQA_A023073_20191122T142731\QI_DATA\MSK_NODATA_B07.gml,6894cbcf5ecbbfc62a15bd97e3315caf
MSK_NODATA_B08.gml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/GRANULE\L1C_T20MQA_A023073_20191122T142731\QI_DATA\MSK_NODATA_B08.gml,8502c0cd1e1ce30a858c65ec2186a0a2
MSK_NODATA_B09.gml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/GRANULE\L1C_T20MQA_A023073_20191122T142731\QI_DATA\MSK_NODATA_B09.gml,2b20f3a56cc8335aeb89da9f158ec808
MSK_NODATA_B10.gml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/GRANULE\L1C_T20MQA_A023073_20191122T142731\QI_DATA\MSK_NODATA_B10.gml,5a07690bb42ea356c29eee56981df8d0
MSK_NODATA_B11.gml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/GRANULE\L1C_T20MQA_A023073_20191122T142731\QI_DATA\MSK_NODATA_B11.gml,53d5b042430a657861ce249b20430f4f
MSK_NODATA_B12.gml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/GRANULE\L1C_T20MQA_A023073_20191122T142731\QI_DATA\MSK_NODATA_B12.gml,cc8aef2c385ee6126c21b1e3d14f1504
MSK_NODATA_B8A.gml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/GRANULE\L1C_T20MQA_A023073_20191122T142731\QI_DATA\MSK_NODATA_B8A.gml,2e1578310cd0c7943cf8eabc7b6cb56f
MSK_SATURA_B01.gml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/GRANULE\L1C_T20MQA_A023073_20191122T142731\QI_DATA\MSK_SATURA_B01.gml,e9e30ca7e0ca31b022388e7620b4842f
MSK_SATURA_B02.gml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/GRANULE\L1C_T20MQA_A023073_20191122T142731\QI_DATA\MSK_SATURA_B02.gml,17f6cf4f6c66378f8785699468d85aa2
MSK_SATURA_B03.gml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/GRANULE\L1C_T20MQA_A023073_20191122T142731\QI_DATA\MSK_SATURA_B03.gml,5190c68b6b378c73a6d46398653ae315
MSK_SATURA_B04.gml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/GRANULE\L1C_T20MQA_A023073_20191122T142731\QI_DATA\MSK_SATURA_B04.gml,554a1b94c07d67317094cee41df13933
MSK_SATURA_B05.gml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/GRANULE\L1C_T20MQA_A023073_20191122T142731\QI_DATA\MSK_SATURA_B05.gml,d672df30d2adfe8b7465c7ed5bee3b02
MSK_SATURA_B06.gml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/GRANULE\L1C_T20MQA_A023073_20191122T142731\QI_DATA\MSK_SATURA_B06.gml,90bde00e378f26da2b8be1cd2a626c6c
MSK_SATURA_B07.gml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/GRANULE\L1C_T20MQA_A023073_20191122T142731\QI_DATA\MSK_SATURA_B07.gml,6f1a32ae5f9c4cd68f29d23f45b8d130
MSK_SATURA_B08.gml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/GRANULE\L1C_T20MQA_A023073_20191122T142731\QI_DATA\MSK_SATURA_B08.gml,841bf7086e6b7920d1b22240d0b814b4
MSK_SATURA_B09.gml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/GRANULE\L1C_T20MQA_A023073_20191122T142731\QI_DATA\MSK_SATURA_B09.gml,25b92d729559e028beddd7ece67c6dc6
MSK_SATURA_B10.gml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/GRANULE\L1C_T20MQA_A023073_20191122T142731\QI_DATA\MSK_SATURA_B10.gml,4649f7ba05823d8d5ffce9e7051375fa
MSK_SATURA_B11.gml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/GRANULE\L1C_T20MQA_A023073_20191122T142731\QI_DATA\MSK_SATURA_B11.gml,9b404d746f65ce179e5cbee2b641a01a
MSK_SATURA_B12.gml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/GRANULE\L1C_T20MQA_A023073_20191122T142731\QI_DATA\MSK_SATURA_B12.gml,575a0d94fc13f8dc620eca60e4e70fd9
MSK_SATURA_B8A.gml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/GRANULE\L1C_T20MQA_A023073_20191122T142731\QI_DATA\MSK_SATURA_B8A.gml,a5a1290e94391e1aa19fbaf2c2f4b7ff
MSK_TECQUA_B01.gml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/GRANULE\L1C_T20MQA_A023073_20191122T142731\QI_DATA\MSK_TECQUA_B01.gml,4c0e4673ccd29eb5270d3d6ba490fd5b
MSK_TECQUA_B02.gml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/GRANULE\L1C_T20MQA_A023073_20191122T142731\QI_DATA\MSK_TECQUA_B02.gml,3daf8d6a8c1a4f098a3a5b189d60c325
MSK_TECQUA_B03.gml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/GRANULE\L1C_T20MQA_A023073_20191122T142731\QI_DATA\MSK_TECQUA_B03.gml,4f6b7f34bb4dee0bde0f23bcef07c7de
MSK_TECQUA_B04.gml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/GRANULE\L1C_T20MQA_A023073_20191122T142731\QI_DATA\MSK_TECQUA_B04.gml,b17eef0a53d4efb88caf7e3ef6223c9a
MSK_TECQUA_B05.gml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/GRANULE\L1C_T20MQA_A023073_20191122T142731\QI_DATA\MSK_TECQUA_B05.gml,3ab4460d9472532445a38db465114a94
MSK_TECQUA_B06.gml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/GRANULE\L1C_T20MQA_A023073_20191122T142731\QI_DATA\MSK_TECQUA_B06.gml,198c9542d4f43aedf635b419d13fb647
MSK_TECQUA_B07.gml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/GRANULE\L1C_T20MQA_A023073_20191122T142731\QI_DATA\MSK_TECQUA_B07.gml,451a6dd7d0aef02b1a0b2393170d8be6
MSK_TECQUA_B08.gml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/GRANULE\L1C_T20MQA_A023073_20191122T142731\QI_DATA\MSK_TECQUA_B08.gml,f1db8a37742487c82110fcad85805a03
MSK_TECQUA_B09.gml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/GRANULE\L1C_T20MQA_A023073_20191122T142731\QI_DATA\MSK_TECQUA_B09.gml,9880a699b4a20be16dd8541d42080065
MSK_TECQUA_B10.gml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/GRANULE\L1C_T20MQA_A023073_20191122T142731\QI_DATA\MSK_TECQUA_B10.gml,a13d82335d0be8222fdc4ca4884a9624
MSK_TECQUA_B11.gml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/GRANULE\L1C_T20MQA_A023073_20191122T142731\QI_DATA\MSK_TECQUA_B11.gml,fdcf848f554ef5b52768ed602e458388
MSK_TECQUA_B12.gml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/GRANULE\L1C_T20MQA_A023073_20191122T142731\QI_DATA\MSK_TECQUA_B12.gml,89a3aeed25cf03ccdbb2968e5153fc92
MSK_TECQUA_B8A.gml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/GRANULE\L1C_T20MQA_A023073_20191122T142731\QI_DATA\MSK_TECQUA_B8A.gml,c10d634af9ccdbbd1b165987da28e7a2
SENSOR_QUALITY.xml,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/GRANULE\L1C_T20MQA_A023073_20191122T142731\QI_DATA\SENSOR_QUALITY.xml,304763599f68675bcc560312315371ae
T20MQA_20191122T142731_PVI.jp2,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/GRANULE\L1C_T20MQA_A023073_20191122T142731\QI_DATA\T20MQA_20191122T142731_PVI.jp2,9caa24c41aef2cfe0ca260fb8cd22e5c
banner_1.png,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/HTML\banner_1.png,aa200a61bddf144bf4fcc3e8fa9f60e8
banner_2.png,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/HTML\banner_2.png,93743e7df0c9eecb94ec21ea1f9ee234
banner_3.png,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/HTML\banner_3.png,2f8bc4f0ae399cf8f5f39b6cef1120cf
star_bg.jpg,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/HTML\star_bg.jpg,7c53d7c9332e050d62fbcc3c0fa6b97f
UserProduct_index.html,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/HTML\UserProduct_index.html,77c4f059d1c255dc43555a9d03226ac5
UserProduct_index.xsl,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/HTML\UserProduct_index.xsl,334bd5408d814fa0783bb61481056df8
S2_User_Product_Level-1C_Metadata.xsd,S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20MQA_20191122T160846.SAFE/rep_info\S2_User_Product_Level-1C_Metadata.xsd,6920309d592e8cfd16422cb911bb98d7
INSPIRE.xml,S2A_MSIL1C_20191122T142731_N0208_R053_T20NPJ_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20NPJ_20191122T160846.SAFE/INSPIRE.xml,49d8a30b84dcdb83303184174d8cc7e6
manifest.safe,S2A_MSIL1C_20191122T142731_N0208_R053_T20NPJ_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20NPJ_20191122T160846.SAFE/manifest.safe,55c14f22ce266e1b16ff02ce6a07c18a
MTD_MSIL1C.xml,S2A_MSIL1C_20191122T142731_N0208_R053_T20NPJ_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20NPJ_20191122T160846.SAFE/MTD_MSIL1C.xml,73c8958ded4eed8d0b32372ab407812a
MTD_DS.xml,S2A_MSIL1C_20191122T142731_N0208_R053_T20NPJ_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20NPJ_20191122T160846.SAFE/DATASTRIP\DS_SGS__20191122T160846_S20191122T142731\MTD_DS.xml,9d6c9ce0c2aaf876822c9c70ec2b3e83
FORMAT_CORRECTNESS.xml,S2A_MSIL1C_20191122T142731_N0208_R053_T20NPJ_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20NPJ_20191122T160846.SAFE/DATASTRIP\DS_SGS__20191122T160846_S20191122T142731\QI_DATA\FORMAT_CORRECTNESS.xml,bef92600d53acf9d7f964376669a843d
GENERAL_QUALITY.xml,S2A_MSIL1C_20191122T142731_N0208_R053_T20NPJ_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20NPJ_20191122T160846.SAFE/DATASTRIP\DS_SGS__20191122T160846_S20191122T142731\QI_DATA\GENERAL_QUALITY.xml,8c720dffc1aa39a2bf3088cf42207267
GEOMETRIC_QUALITY.xml,S2A_MSIL1C_20191122T142731_N0208_R053_T20NPJ_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20NPJ_20191122T160846.SAFE/DATASTRIP\DS_SGS__20191122T160846_S20191122T142731\QI_DATA\GEOMETRIC_QUALITY.xml,ad0f271cae9bb0b92e257b31acae309b
RADIOMETRIC_QUALITY.xml,S2A_MSIL1C_20191122T142731_N0208_R053_T20NPJ_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20NPJ_20191122T160846.SAFE/DATASTRIP\DS_SGS__20191122T160846_S20191122T142731\QI_DATA\RADIOMETRIC_QUALITY.xml,0e97e0fc848d793e01ec9c774a8491c1
SENSOR_QUALITY.xml,S2A_MSIL1C_20191122T142731_N0208_R053_T20NPJ_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20NPJ_20191122T160846.SAFE/DATASTRIP\DS_SGS__20191122T160846_S20191122T142731\QI_DATA\SENSOR_QUALITY.xml,4b2cf169f835d76607b0db27df47f8d4
MTD_TL.xml,S2A_MSIL1C_20191122T142731_N0208_R053_T20NPJ_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20NPJ_20191122T160846.SAFE/GRANULE\L1C_T20NPJ_A023073_20191122T142731\MTD_TL.xml,5b28bd024e2e3fdebcf98066142fdc35
AUX_ECMWFT,S2A_MSIL1C_20191122T142731_N0208_R053_T20NPJ_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20NPJ_20191122T160846.SAFE/GRANULE\L1C_T20NPJ_A023073_20191122T142731\AUX_DATA\AUX_ECMWFT,27e250a52e842fd5330d50239b700200
T20NPJ_20191122T142731_B01.jp2,S2A_MSIL1C_20191122T142731_N0208_R053_T20NPJ_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20NPJ_20191122T160846.SAFE/GRANULE\L1C_T20NPJ_A023073_20191122T142731\IMG_DATA\T20NPJ_20191122T142731_B01.jp2,3a8b3659d3387c83e878aa0de2011fd4
T20NPJ_20191122T142731_B02.jp2,S2A_MSIL1C_20191122T142731_N0208_R053_T20NPJ_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20NPJ_20191122T160846.SAFE/GRANULE\L1C_T20NPJ_A023073_20191122T142731\IMG_DATA\T20NPJ_20191122T142731_B02.jp2,09b230c28688cecd8e5c4f0bb29fedd2
T20NPJ_20191122T142731_B03.jp2,S2A_MSIL1C_20191122T142731_N0208_R053_T20NPJ_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20NPJ_20191122T160846.SAFE/GRANULE\L1C_T20NPJ_A023073_20191122T142731\IMG_DATA\T20NPJ_20191122T142731_B03.jp2,e4bd4e00b0b4f1c5b554b8fe92652b71
T20NPJ_20191122T142731_B04.jp2,S2A_MSIL1C_20191122T142731_N0208_R053_T20NPJ_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20NPJ_20191122T160846.SAFE/GRANULE\L1C_T20NPJ_A023073_20191122T142731\IMG_DATA\T20NPJ_20191122T142731_B04.jp2,845c402427f4bba17511cba50aaac8dc
T20NPJ_20191122T142731_B05.jp2,S2A_MSIL1C_20191122T142731_N0208_R053_T20NPJ_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20NPJ_20191122T160846.SAFE/GRANULE\L1C_T20NPJ_A023073_20191122T142731\IMG_DATA\T20NPJ_20191122T142731_B05.jp2,121eb6d9db7c114ea1668bd07038a18e
T20NPJ_20191122T142731_B06.jp2,S2A_MSIL1C_20191122T142731_N0208_R053_T20NPJ_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20NPJ_20191122T160846.SAFE/GRANULE\L1C_T20NPJ_A023073_20191122T142731\IMG_DATA\T20NPJ_20191122T142731_B06.jp2,507ee7b2110a404d2a32a69a56cc5b57
T20NPJ_20191122T142731_B07.jp2,S2A_MSIL1C_20191122T142731_N0208_R053_T20NPJ_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20NPJ_20191122T160846.SAFE/GRANULE\L1C_T20NPJ_A023073_20191122T142731\IMG_DATA\T20NPJ_20191122T142731_B07.jp2,087ded1b6f537fd7a8ba9bf3c918da02
T20NPJ_20191122T142731_B08.jp2,S2A_MSIL1C_20191122T142731_N0208_R053_T20NPJ_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20NPJ_20191122T160846.SAFE/GRANULE\L1C_T20NPJ_A023073_20191122T142731\IMG_DATA\T20NPJ_20191122T142731_B08.jp2,6524d6edd93fb9508e9d81802f19bab3
T20NPJ_20191122T142731_B09.jp2,S2A_MSIL1C_20191122T142731_N0208_R053_T20NPJ_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20NPJ_20191122T160846.SAFE/GRANULE\L1C_T20NPJ_A023073_20191122T142731\IMG_DATA\T20NPJ_20191122T142731_B09.jp2,0b6397dba16f049c3011a95b936d0a1c
T20NPJ_20191122T142731_B10.jp2,S2A_MSIL1C_20191122T142731_N0208_R053_T20NPJ_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20NPJ_20191122T160846.SAFE/GRANULE\L1C_T20NPJ_A023073_20191122T142731\IMG_DATA\T20NPJ_20191122T142731_B10.jp2,3aaf35fb9828be966f8954f67169948d
T20NPJ_20191122T142731_B11.jp2,S2A_MSIL1C_20191122T142731_N0208_R053_T20NPJ_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20NPJ_20191122T160846.SAFE/GRANULE\L1C_T20NPJ_A023073_20191122T142731\IMG_DATA\T20NPJ_20191122T142731_B11.jp2,060f373c689ede71bc3081d7429cdf10
T20NPJ_20191122T142731_B12.jp2,S2A_MSIL1C_20191122T142731_N0208_R053_T20NPJ_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20NPJ_20191122T160846.SAFE/GRANULE\L1C_T20NPJ_A023073_20191122T142731\IMG_DATA\T20NPJ_20191122T142731_B12.jp2,b813f96941a0015cff6409950be5233b
T20NPJ_20191122T142731_B8A.jp2,S2A_MSIL1C_20191122T142731_N0208_R053_T20NPJ_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20NPJ_20191122T160846.SAFE/GRANULE\L1C_T20NPJ_A023073_20191122T142731\IMG_DATA\T20NPJ_20191122T142731_B8A.jp2,bb88cf9653a7337556d395f801339ded
T20NPJ_20191122T142731_TCI.jp2,S2A_MSIL1C_20191122T142731_N0208_R053_T20NPJ_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20NPJ_20191122T160846.SAFE/GRANULE\L1C_T20NPJ_A023073_20191122T142731\IMG_DATA\T20NPJ_20191122T142731_TCI.jp2,5530d44da53be05de44dfb962adfde51
FORMAT_CORRECTNESS.xml,S2A_MSIL1C_20191122T142731_N0208_R053_T20NPJ_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20NPJ_20191122T160846.SAFE/GRANULE\L1C_T20NPJ_A023073_20191122T142731\QI_DATA\FORMAT_CORRECTNESS.xml,0e1d34a70d91959845106355a90bc950
GENERAL_QUALITY.xml,S2A_MSIL1C_20191122T142731_N0208_R053_T20NPJ_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20NPJ_20191122T160846.SAFE/GRANULE\L1C_T20NPJ_A023073_20191122T142731\QI_DATA\GENERAL_QUALITY.xml,cdaefae1d8ba554e789fee215134328c
GEOMETRIC_QUALITY.xml,S2A_MSIL1C_20191122T142731_N0208_R053_T20NPJ_20191122T160846.SAFE/S2A_MSIL1C_20191122T142731_N0208_R053_T20NPJ_20191122T160846.SAFE/GRANULE\L1C_T20NPJ_A023073_20191122T142731\QI_DATA\GEOMETRIC_QUALITY.xml,f9b2f0d98a96db5a907a7df23dea93ce
